source target sign
Q96D37 Q9BQW3 +
Q9BYT3 P06126 -
Q9BYT3 Q9H1R2 -
Q9NZL4 Q16819 +
Q9Y675 P01137 +
Q9Y675 P62280 +
O43521-2 P01857 +
O43521-2 P35659 -
O43521-2 P20265 +
O43521-2 Q9Y5W3 +
O00308 P41091 +
O00308 P02452 -
O15234 O00238 -
P42566 P46821-PRO_0000018605 +
P42566 P27986 +
P02751 Q8TEQ6 +
Q9Y6Q2 Q15154 +
Q9Y6Q2 P84243 +
Q6IN85 P27348 -
Q6IN85 Q16539 -
Q92837 P48023 +
Q9ULV8 P52294 +
Q9ULV8 Q71UM5 -
Q9BY11 Q14145 -
Q9BY11 Q9UL18 +
Q9BY11 P61371 +
Q9BY11 Q02742 +
Q59FJ7 Q00987 +
Q59FJ7 Q99933 +
Q59FJ7 A5YKK6 -
Q8IY81 P51153 -
P51451 Q9UPQ9 -
P51451 Q9BYD3-1 +
Q15633 Q9UKL0 -
P15880 Q12778 +
Q8N488 O14798 -
P01772 P04150 -
Q16584 Q9Y4F3 -
Q16584 Q9UHD8 -
Q02224 P30086 -
Q02224 O76080 +
Q02224 Q9HCS2 -
Q05586-2 P11168 -
Q05586-2 Q16665 +
Q05586-2 EBI-767956 -
Q99497 Q8TE67 -
Q99497 O43379 -
P58753 EBI-5773699 +
P22459 P09972 +
P22459 O15169 -
Q9BU76 P48729-1 -
Q9BU76 P49674 +
Q96FZ7 Q8NI08 +
Q96FZ7 Q8WUM4 -
Q96FZ7 Q93034 +
Q96FZ7 P52333 +
Q8N8H1 P51948 -
Q8N8H1 O00410 +
Q9Y5N6 P18669 -
Q9Y5N6 P61006 +
Q96KS0 P05455 +
Q9HBA0 Q92876 +
Q9HBA0 P19419 -
Q9HBA0 Q8NCQ5 +
Q9HBA0 P40199 -
Q96AG4 Q15118-1 +
Q96AG4 P22694 -
O95816 Q92619 -
Q9NQ75 Q9NP31 -
Q9NQ75 P26678 -
Q9NQ75 Q13177 -
Q8WYN3 P15498 +
P02741 EBI-2566387 +
P42677 P35568 +
P42677 Q86WH2 +
P42677 O15056 +
P42677 Q13496 -
P51671 O43426 -
Q8IXJ9 P54252-1 -
Q8IXJ9 Q9UHB7 -
Q8IXJ9 Q92629 -
Q8IXJ9 P11474 +
Q8IXJ9 Q9Y3F4 -
Q8IXJ9 Q92673 -
O43586 P52272 +
O95684 O00481 -
O95684 EBI-10041770 -
Q5JWF2 Q99731-PRO_0000005214 +
P03372 Q07021 +
P03372 P22681 -
P03372 Q15078 +
P03372 Q9Y6C7 -
EBI-2912166 Q92997 +
EBI-2912166 Q9H9V4 +
P13497 P26006 +
P13497 O75955 +
P13497 Q92913 +
Q9BTC8 Q13342 -
Q6UX41 P21675 -
Q6UX41 Q9HCP0 +
Q6UX41 Q2V2M9-4 +
Q00534 Q13438-2 +
P17931 Q9P104 +
P17931 P57060 +
P17931 Q14527 -
Q86YC2 Q02763 -
Q86YC2 Q13951 +
O15182 O14976 +
O15182 P31946 +
Q969R5 Q9Y6E7 +
P50406 Q96LD8 -
P50406 Q15078-PRO_0000004794 -
P42226 P30101 -
P29466 P29350 +
P53350 P05814 +
P53350 Q9P0N9-1 +
P53350 O15055 -
Q07820 O15392 +
Q07820 Q8IYD9 +
P13807 Q9NUK0 -
Q09161 Q14957 -
Q09161 P35269 -
Q09161 P43487 +
Q09161 Q9BXH1 +
P49768 Q9UIV1 -
P49768 O43852-2 -
P22059 "ORPHANET -
P22059 P07858 +
P22059 Q00610 +
Q8N895 P10124 +
Q8N895 Q92973 +
P18084 P10636-7 +
P18084 P07333 -
P18084 Q3SX64 -
P18084 Q15800 +
P18084 Q00975 +
P62277 P00748 -
O95905 Q16512 +
O95905 Q92796 +
O95905 Q92530 +
O95905 Q9Y3Y2 -
O95905 EBI-5773710 -
O95905 G3V5S9 +
Q9BV97 Q86XR7 +
Q9BV97 O94875 +
Q9BV97 P35555 -
Q6P6C2-2 P06748-1 -
Q6P6C2-2 O75494-1 +
O14745 P48147 -
O14745 Q9BSW2 +
P49639 P00738 +
P49639 Q96S59 -
Q8N5P1 O43502 +
Q8N5P1 Q99759 -
P07237 EBI-1264387 -
Q13362-1 Q9H0W5 -
Q13362-1 P20809 +
Q13362-1 O75460 -
Q13362-1 P52655-1 -
P47710 Q68CJ9 -
P01100 P42574 +
P06401-1 P49593 +
O60902 P10636-7 -
O60902 Q9P0J1 +
O60902 Q13563 +
Q6FI35 Q6ZSS7 +
P28066 P13611 -
P28066 Q8TEB9 +
P28066 Q6WN34-2 -
Q15561 Q9NX24 +
Q15561 Q8IWX8 +
Q15561 P15173 +
Q15561 Q9BZA7 -
P40939 Q9UH62 +
Q9HAT1 P60510 -
Q9HAT1 Q13277 -
Q9HAT1 P20248 +
P02452 Q04206-1 -
Q9UIF8 P61962 +
Q9UIF8 O60313 -
Q6PKX4 EBI-5773811 -
Q6PKX4 Q16513 -
Q6PKX4 P12830 +
Q6PKX4 O95835 -
Q6PKX4 Q15700 +
Q6PKX4 O95259 -
P12314 Q12809 +
P12314 P54252 -
P07333 P19387 -
P07333 Q3YBA8 -
P07333 Q01196-2 +
P54253 Q9UHD9 +
P54253 O43405 -
P54253 P22681 +
Q969F8 O94806 -
Q969F8 Q9BZ67 +
EBI-2107092 Q8IY81 -
EBI-2107092 Q9H171 -
EBI-2107092 Q16828 -
Q92560 O95684 -
Q92560 Q66PJ3 +
O60506-1 P49840 -
O60506-1 O43524 -
O60506-1 Q9H4X1-2 -
Q8NA70 Q9UMN6 +
EBI-11169630 O00305 -
Q92609 P20702 -
Q92609 Q8N895 -
Q00613 P41279 -
EBI-10041770 EBI-5773631 +
EBI-10041770 Q8NGJ0 -
P02749 P23470 -
P63167 Q6NZ36 -
P63167 Q16539 -
Q6ZW49-1 Q6NSI8 -
P20366 P11684 +
P49450 Q01538 -
P49450 O60504 -
P49450 P55072 -
P49450 Q12913 +
P60903 P55210 +
P60903 Q15349 -
P60903 P02545-2 +
P61981 P20366 -
Q08050 P10415-1 -
Q08050 Q99418 +
Q08050 Q9Y5X1 -
P23771 Q9NXR1 -
Q8IZI9 Q9C0C2 +
Q8IZI9 Q9BT17 -
Q8IZI9 Q13442 +
Q8IZI9 Q676U5 +
Q8IZI9 P67870 -
Q9HBL0 EBI-5773580 +
Q9H3Q1 Q8NI08 +
Q9H3Q1 Q96QV1 +
Q9H3Q1 Q6ZTU2 -
Q13185 Q9HCE5 -
Q96IY1 Q14722 +
Q96IY1 A0MZ66 -
Q96HE7 Q9GZZ9 -
P01709 P50281 +
P01709 P63104 -
P01709 P01008 +
Q08E93 Q14974 -
Q08E93 Q9HCE5 -
Q08E93 Q6UX39 -
Q08E93 Q9ULG1 +
P14210 P98077 -
P14210 EBI-11175762 -
Q8N6T7 Q96G27 -
O15056 Q92692 -
O15056 Q9BTU6 +
O15056 P15170-2 +
EBI-5773710 Q15759 -
Q9HCS2 Q9UJU2 +
Q9HCS2 Q9UBD5 +
P19419 P06756 +
P19419 O76021 -
Q04912 Q8TEW6 +
Q04912 Q96GG9 +
Q04912 Q8IYS0 +
Q04912 Q9NWT6 +
Q9H6Q3 P11226 -
Q9H6Q3 Q92574 -
Q9H6Q3 Q9Y6H5 -
Q9H6Q3 Q16204 -
Q9H6Q3 Q03001 +
Q9Y224 O14508 +
Q9Y224 P41145 +
Q9Y224 Q92988 -
Q9Y224 P14210-6 +
Q16649 Q9Y2K5 +
Q16649 Q9C0I1 +
Q04637 O96018 +
P11234 Q5VTR2 +
P11234 P37198 -
P08559 O75143 +
P08559 Q68CZ1 +
Q13485 P01834 +
P37840-1 Q9P0K1-1 -
P37840-1 P15173 +
P05186 O60543 +
P05186 Q9GZV5 +
P05186 P40337 -
P16284 P55060 +
P17535 P50461 -
P68400 Q99683 +
P68400 Q8N108 -
P68400 P01106 +
P68400 Q8N6T7 -
P10644 Q8NBS9 +
Q9BY41 P43378 +
Q9BY41 Q15651 +
Q9BY41 Q70Z35 +
Q7Z3Y4 Q96B97 -
Q7Z3Y4 O15056 -
P30484 P01100 -
P30484 P25788 -
P30484 Q8N0T1 -
O43150 P20827 -
O43143 Q13601 +
O43143 Q8WVC0-1 -
O43143 EBI-5773277 -
Q9UBZ4 Q8N726 +
Q13438 P78344 +
Q13438 Q9NQU5 -
Q13438 O60346 -
Q92997 Q9Y3C1 +
Q07817 Q8N4C8 +
Q07817 Q04912 +
Q8WXD2 Q13326 -
P62380 P53365 -
P62380 Q53HL2 +
P62380 P18075 +
P62380 ENSG00000134460 -
EBI-12519375 Q9UBZ4 -
P40879 Q8IYD9 +
P10275 EBI-10041770 +
P10275 Q9BSA4 +
P10275 Q13191 +
P10275 P01375-PRO_0000034424 -
P09848 O60504 -
Q02539 Q86V97 -
Q02539 P43026 +
Q02539 Q13153 -
Q02539 P05198 -
Q02539 P62266 +
Q8N2S1-3 P08621 -
P27986 Q9Y2X3 -
Q8WVK2 Q15831 -
Q12851 O15399 +
Q12851 O15034 +
Q12851 Q86XE2 -
Q12851 Q6UXZ3 -
P84077 P01589 -
P84077 O00567 -
P52948 Q9Y6G1 -
P52948 Q14108 -
P52948 P11234 +
P98161 Q9UMZ2 +
P98161 Q99999 +
P98161 Q8IZQ1 +
P98161 O95067 -
Q00597 EBI-7463640 -
Q00597 Q9HCS2 -
Q9NRW3 Q01081 +
Q9NRW3 Q96PM5 +
Q13586 P39748 -
Q96C92 Q8N8B7 +
Q96C92 P22694-1 +
Q96C92 P09429 -
Q6SZW1 Q12968 -
Q6SZW1 P51946 +
Q86Y13 Q08999 -
Q86Y13 Q8N8H1 -
Q9H9Z2 Q5U045 -
P24864 Q9ULX3 -
P24864 P02786 +
P35611 P03952-PRO_0000028021 +
P27824 P42858 -
P27824 P10589 -
P27824 Q9Y6R0 -
Q9H0H5 Q14957 -
Q9H0H5 Q9BWG6 +
Q9H0H5 Q15788 -
Q9H0H5 Q96P71 -
P27482 O60636 -
P27482 Q8ND30 -
P27482 P48730-1 +
P27482 Q38SD2 +
P27482 Q9UDY2 -
Q15120-1 Q00597 +
Q15120-1 O14893 -
Q15120-1 O14490 -
Q15120-1 Q16667 -
Q15120-1 P05230-PRO_0000008908 -
Q16821 P29466 +
Q6UWZ7 P20702 +
Q6UWZ7 Q9NPJ8 -
Q6UWZ7 Q9UBN6 -
Q70EL1 P29322 +
Q9HB75 P11277 +
Q9HB75 EBI-5773277 -
Q9BT17 Q9BUL8 -
Q9BT17 P98160 -
Q676U5 Q9BUV0 +
O43593 O43521 -
O43593 Q7L4M3 -
Q93100 O75469 -
Q93100 P20265 +
Q96Q04 P31751 -
Q96Q04 Q9C0C2-1 +
Q96Q04 EBI-11175929 +
Q09472 P16885 -
Q09472 P16860 -
Q92614 Q02045-1 +
Q5W0V3 P08865 +
Q5W0V3 Q02809 +
Q5W0V3 Q96KQ7 -
Q9BPU5 Q14152 -
Q9UJY4 Q9H3Y6 -
P05230-PRO_0000008908 P36956-3 -
P05230-PRO_0000008908 P14210-6 +
Q16548 Q01955 -
P51513 Q92918 -
P51513 Q92835 -
Q9UKE5 O14492 -
Q8N5C8 Q9Y383 +
Q8N5C8 Q8IWV2 -
P14618-1 P15173 +
P14618-1 Q02045-1 -
Q00653-PRO_0000030322 O75475-1 -
Q00653-PRO_0000030322 Q16611 +
Q13277 P36897 -
Q13277 EBI-2462654 +
P41279 P55196 +
O15169 P29323 -
O15169 P03950 +
O15169 Q9BZD4 +
P0C7U0 Q9UM73 +
P0C7U0 Q07890 +
O15553 Q93034 -
O15553 Q86Z14 -
O15553 Q8NBB4 +
P48730-1 Q15464 -
O00499-10 Q15311 +
O00499-10 P18433 +
Q93074 Q14186 -
Q93074 Q13247 -
Q93074 Q9BXP5-2 -
P11308-1 P25788-2 +
P11308-1 Q969T9 +
P50549 Q9Y6Q2 +
P50549 P09958 -
P50549 EBI-5774280 -
P84243 P02511 -
P84243 P00750 -
P84243 Q8NGW1 -
Q9H2K2 Q96GG9 -
Q9H2K2 A0MZ66 -
Q9HD26 Q9H469 +
Q99933 O15488 -
Q6NUJ2 P30086 -
Q6NUJ2 Q7L0Q8 +
P17706 Q8ND30 +
P17706 P19397 +
P60866 P57789 -
Q99741 Q02790 -
Q99741 P98082 +
Q99741 O15259 +
Q99741 Q7L2H7 +
P49840 P51153 -
P49840 Q14160 -
O60566 Q8IUH5 +
O60566 Q13595 -
O60566 Q9UQL6 +
O75771 P50616 -
O75771 Q96IV0 +
P06733 P01138-PRO_0000019600 +
P50281 O15350 -
P50281 Q02742 +
Q13526 Q9UL25 +
Q13526 Q9UPY8 -
Q13526 Q9UBN7 -
Q13526 Q13315 +
Q13526 P61024 -
P52272 Q13438 +
P52272 Q02297-7 -
P55854 O14836 +
P55854 Q9NQC7 +
P55854 Q7LBR1 +
P17676 P12755 +
Q9Y3C5 Q5NDL2 -
Q9Y3C5 P10589 +
Q5SW96 O60238 +
Q9Y2M5 Q00403 +
Q9Y2M5 Q9BRV3 -
Q92963 P46531 -
Q9H0U4 EBI-9253952 +
Q9H0U4 P17655 +
Q96B23 P48595 -
Q96B23 Q13636 -
Q96B23 Q9UBE8 -
P04637-1 Q9UPU7 -
Q92831 P61024 -
Q92547 O00141 +
P45984 P23443 +
P45984 P09958 -
P45984 P27824 -
Q9BX84 O60885 -
Q9BX84 Q53GS9 +
Q16820 O14791 +
P02545-6 O75943 -
P02545-6 P68104 -
P02545-6 Q7RTN6 -
P02545-6 Q2QGD7 +
P02545-6 P62258 +
Q07960 Q16820 +
P24928-1 O00418 +
P24928-1 Q96C90 +
Q8TEJ3 Q8IVP1 +
Q7L3V2 P46108-1 -
Q7L3V2 Q96PM5 +
P02549 P23458 -
P56945 Q07666 -
P56945 Q9HCE7 -
Q8NFA2 EBI-11175762 +
Q8NFA2 Q86W56 -
Q8NFA2 Q9UBE8 -
Q8NFA2 P00738 +
EBI-5774246 Q8N8S7 -
EBI-5774246 P02545 +
EBI-5774246 Q6ZNA4 +
EBI-5774246 Q9NPC3 -
EBI-5774246 Q9UQQ2 -
Q7Z4I7 Q06546 -
Q7Z4I7 P67775 -
Q7Z4I7 P61601 -
Q15067 Q13393 +
P54725 O94829 +
P54725 P20809 +
P54725 P25445 -
Q70E73 EBI-5773397 +
Q70E73 Q9Y6E2 -
Q70E73 Q12830-4 -
O75563 P11912 +
P05198 Q9BTP7 +
P05198 O43809 +
P16333 P57078 +
P16333 Q9NZN5 -
P16333 P78368 -
P16333 Q8N6D2 +
P16333 Q8IWZ5 +
Q13322 P15531 -
Q13322 P61978-2 +
Q13322 EBI-2462654 +
O14893-1 P17813 -
Q9H1R2 Q9NTG7 -
P56817-1 EBI-2938324 -
P35557 Q8IXJ9 -
Q9Y6R4 Q9H1I8 +
Q9Y6R4 O75143 +
P78368 Q13426 +
P78368 Q9NZJ4 +
P78368 P19793-1 +
O43463 Q9HAT8 -
O43463 P16989 +
O43463 O00305 -
O43463 O15169 -
Q92574 Q96QF0 -
Q92574 P05771-1 -
Q92574 Q9Y6E7 +
Q92574 P49450 +
P54278 Q99708 -
P54278 Q9Y4K0 +
Q6V1X1 Q15059 -
Q6V1X1 P63000 -
Q6V1X1 Q15714 -
Q9Y6R0 Q86V97 -
P42262 Q13239 -
P42262 Q6ZV89-2 +
P61077 EBI-10685841 -
P61077 P12955 -
P61077 P20929 +
P61077 Q13144 -
Q13616 P10415-1 +
P02458 O15117 -
P02458 Q9Y5C1 -
P15923 O75494 -
P15923 Q9GZR7 +
P15923 Q96B96 +
P15923 Q4VCS5-2 -
P05067-PRO_0000000092 P31751 +
P05067-PRO_0000000092 Q02809 -
P05067-PRO_0000000092 Q96LT7 +
Q9UNE7 Q9NS23 +
Q9UNE7 P62807 -
Q9UNE7 P13861 -
Q9UNE7 Q16644 -
P48061-PRO_0000005109 P17936 +
Q9HCH5 O43353 -
Q9HCH5 EBI-5773288 -
Q9HCH5 Q9UN36 +
Q9HCH5 P42262 +
Q9HCH5 Q9Y3S1 +
EBI-11175584 P62258 -
EBI-11175584 P47900 +
EBI-11175584 O60902 +
EBI-11175584 P19634 +
EBI-11175584 O14920-1 -
Q9BTU6 P46821 +
Q9BTU6 P26006 +
Q9BTU6 P02008 -
Q9BTU6 P28698 +
P04198 P16234 +
P04198 Q04864-2 -
Q96NN9 Q8IUG5 -
Q96NN9 P26368 -
Q96NN9 Q15084 -
Q96NN9 P17844 +
Q96NN9 P13500-PRO_0000005146 +
P09038 Q96HI0 -
P09038 Q8IYH5 +
P09038 Q9Y6K9 +
Q9H0F6 P00558 -
Q9H0F6 Q92622 -
Q9H0F6 Q6PKG0-3 -
Q9H0F6 Q96CW1 +
O15294 Q86V97 -
Q86WH2 O00481 +
Q16665 B3KMQ7 -
Q16665 P17813 -
EBI-767953 P35813 +
EBI-767953 P25440 +
EBI-767953 P46695 -
O75122-1 Q9NW64 +
P21579 P60866 +
P21579 Q15434 -
P21579 P46092 +
Q13905 Q86Y13 -
Q13905 Q13158 +
Q13905 Q6ZMY3 +
Q9Y6W6 EBI-5773699 +
Q9Y4F3 Q9NZQ3 -
Q9Y4F3 O95905 -
Q9Y4F3 Q15714 +
P33981 Q9NZ52 -
Q9NQ29 P60880 +
Q9NQ29 P48552 +
Q13188 Q99759 -
P07814 P08238 +
P07814 P32927 -
P07814 Q96PM5 +
P07814 Q5VZ18 +
P07814 Q16548 -
Q00688 P25788 -
P82932 Q8NDX6 -
P82932 Q9H6Y2-1 +
P82932 Q8NGW1 +
Q9Y3P9 Q9BY41 -
Q9Y3P9 P26927 -
Q9Y3P9 Q9HCS5 +
Q9H9D4 Q9Y275 -
Q9H9D4 P78347 -
Q9H9D4 Q9BTV5 +
Q13057 P09038-2 +
Q13057 Q92831 +
O43521-1 P24863 -
O43521-1 Q15375 +
P54274-1 Q07954 -
P54274-1 Q9UNP9 +
Q96D31 Q09013 +
O15211 Q02539 -
O15211 P00747 +
Q9Y6E2 EBI-6661598 -
Q9Y6E2 Q13698 -
O43542 Q15078-PRO_0000004794 +
O43542 P20340 +
O43542 P27694 -
P23396 P35556-1 -
P23396 Q9BX84 +
P23396 P08865 -
P23396 Q9NWT6 +
P23396 EBI-9521705 +
P19823 Q96FZ2 -
P06756 Q5T5P2 -
P06756 Q53F19 -
P06756 Q13467 -
Q5TCX8-1 O14508 +
Q5TCX8-1 Q9BZQ8 -
Q5TCX8-1 Q16763 -
Q5TCX8-1 P30622 -
Q9UBQ5 Q02156 -
Q9UBQ5 Q13253 +
Q96BR1 P17948 -
Q96BR1 Q04912 +
Q96BR1 P01286 +
Q99836 P51671 +
Q99836 P09012 -
Q99836 Q9NTG7 -
Q9Y5A7 P32927 -
Q9Y5A7 P02671 -
Q9Y5A7 Q9H6S3 +
Q9ULG1 Q9UGN5 +
Q9ULG1 P22059 +
Q9ULG1 P29034 +
Q9UL54 Q14145 +
Q9UL54 Q9BUL8 -
Q9UL54 Q16637 +
Q13480 Q9HAW4 -
Q13480 P30419-1 -
Q13480 P22455 -
Q13480 P05412 -
P48357-1 Q8TE68 +
P48357-1 Q6ZW49-1 +
P48357-1 P56817-1 -
Q15465 Q9ULI4 +
Q15465 Q8IWX8 -
Q9UH62 O15527 -
O15205 O15265 +
P40763 O14508 -
P40763 P18075 +
Q9UKT4 Q9BZL6 +
Q9UKT4 P53355 -
Q6P4R8 Q13242 +
Q96EP0 EBI-10918391 -
Q6PJW8 P10398 -
Q6PJW8 O14745 +
Q6PJW8 P06850 +
Q96CW1 Q15061 +
Q96CW1 Q9UK55 +
O95400 Q9C0C7 -
O95400 Q9H4A6 -
O95400 Q6ZMY3 +
Q86XR7 Q15276 -
Q86XR7 P11362-14 -
Q8TBC4 Q9NRW3 -
Q8TBC4 P09012 +
O15055 Q09161 +
Q8NHX9 P27348 +
Q8NHX9 Q8NGJ1 -
P26196 Q13188 -
P26196 Q68DC2 -
O00409 A8MXD5 -
O00409 EBI-2566372 +
O00409 O60516 -
Q86YM7 Q9NWM3-1 +
Q86YM7 Q9UNA1 +
O60841 P19338 -
Q15700 O75494 -
Q15700 O43747 -
Q15700 P04075 +
Q15700 Q6ZW49-1 -
Q15700 Q9HCN4 -
Q15700 Q9UPU5 +
Q15700 P53805-2 +
Q15700 P39900 -
Q15700 Q92837 +
EBI-6661592 P24864 -
EBI-6661592 P11388-1 +
EBI-6661592 Q9H0N5 -
EBI-6661592 Q96PT4 +
P07942 O15547 -
P07942 P51452 +
Q9BZD4 EBI-11175929 +
Q9BZD4 P51587 +
Q9BZD4 Q9Y295 -
P02810-PRO_0000022137 O75937 -
P02810-PRO_0000022137 EBI-767953 +
Q7Z6J0 EBI-5773699 -
Q7Z6J0 P08603 -
Q7Z6J0 P20265 +
Q9HCJ0 P18509 -
Q9HCJ0 Q02809 +
Q9HCJ0 Q08211 -
Q9HCJ0 O95295 +
Q8NG31 O95352 +
Q8NG31 P11234 +
Q8NG31 Q86V86 +
P98170 P27348 +
P98170 Q7RTN6 -
O43295 Q13247 +
O43295 O43781 -
O43295 P09429 +
Q9Y6Q9 Q96A73 +
Q9Y6Q9 P51784 -
Q9Y6Q9 Q16667 +
Q9Y6Q9 Q9UQL6 -
Q96A61 Q03112 -
P29320 Q7Z4V5-2 +
P29320 Q01082-2 -
Q8NBB4 Q5U045 +
O75554 Q8NDX6 -
P00750 P01275 +
P00750 P30626 -
P00750 P48061-PRO_0000005109 -
P00750 Q14108 +
P17301 P21817 +
P17301 P15692-9 -
P17301 Q13162 -
Q9BY43 P12314 -
Q9BY43 P36873 -
P19105 Q5BJF6 +
Q13131 Q9BV57 +
Q13131 Q99759 +
Q15109 Q96QZ7 -
P02751-7 Q99661 -
P52294 Q9GZT9 +
P52294 Q5XPI4 +
P52294 Q05397 +
P52294 Q92851 -
P52294 O43295 +
P62318-1 P63244 +
P17661 O60610 -
P17661 P19419 +
P17661 P51451 -
P17661 Q8IZM6 +
P17661 P05089 +
Q9Y2A7 P13497-4 +
Q8IXJ6 Q8NFW8 +
Q8IXJ6 P50461 -
Q8IXJ6 Q9ULZ3 +
P02765 P53778 -
Q00987-11 Q02410 +
Q00987-11 Q9Y4D7 -
Q00987-11 O14508 -
P04114 EBI-11175670 -
P04114 Q8N163 +
Q9UBZ9 O60636 -
Q9UBZ9 Q9H4A3 -
O75553 P19474 +
O75553 P68871 +
Q03181 Q9ULW0 +
P62820 Q92636 +
P62820 Q8N2M8 -
Q9H8Y8 P06493 +
Q9H8Y8 P31751 -
Q9H8Y8 Q15485 +
Q06265-2 Q969H0 +
Q06265-2 Q5T7N3 -
Q9BYG3 P78527 -
Q9BYG3 Q07954 -
Q9BYG3 Q8WWU5-1 +
Q9BYG3 Q8WV28 +
Q6ZRI6-3 Q13257 +
Q15569 Q04912 -
P62841 Q9BQ70 -
P62841 Q9UBF6 +
P62841 O95409 -
Q96QZ7 Q9UL54 -
Q96QZ7 O95644 +
Q5VT52-1 Q8TDC3 +
Q5VT52-1 EBI-5773764 -
P35658 Q5FBB7 +
P35658 Q6P6C2-2 +
P35658 P35052 +
Q12841 Q9NR55 +
Q12841 Q9NPD8 +
O14796 Q9BSJ6 +
O14796 Q3SX64 +
Q5W0Q7 P18075 +
O75674 Q96D09 +
O75674 Q15276 -
O75674 P10721 +
O75674 Q9NTZ6 -
Q5T8P6 P05412 -
Q5T8P6 EBI-2431678 +
O60565 Q92934 -
O75509 P25440 +
P17612 O00499-10 +
P30626 P26196 -
P30626 Q16513 +
Q29960 P58753 +
Q29960 P42262 +
Q29960 Q96B96 +
P24534 Q9NYV4 -
P25791 P24534 +
Q6WN34-2 P29279 -
Q6WN34-2 Q9BY11 +
Q6WN34-2 Q16881 +
P08107 Q9Y230 +
P08107 Q9BT17 -
P08107 P11474 -
P29074 Q3KNV8 -
P29074 O75159 -
P25092 EBI-12519375 +
P25092 Q29865 +
P54922 EBI-2462650 -
O43379 Q6STE5-1 +
Q9P202 Q13873 +
Q9P202 Q8WU90 +
Q9UHD2 P10275 -
Q9UHD2 Q15750 -
Q15084-1 Q92851 -
Q15084-1 P62266 -
Q8N187 Q05513 +
Q8N187 O75400 -
Q8N187 P17096-2 -
Q13563 Q13257 +
Q13563 Q6ZV89-2 +
Q13563 P42224 -
Q13563 Q9H2D6-5 -
Q13563 P51178 +
P17096-1 P23760 +
P17096-1 B5MC15 -
P17096-1 Q9H307-1 -
EBI-2912164 Q07820-1 -
EBI-2912164 O43818 +
P36873 Q86WG3 +
P36873 P42696 +
P36873 P55201 -
Q8WYP3 P05067 +
Q8WYP3 Q06481 +
Q8WYP3 Q8N3X1 +
Q6KC79 Q29960 +
O95390 O43852 -
Q68E01 Q07817-1 -
P53367 Q5VU43 +
P53367 Q13362 +
P53367 O43426 -
Q96FZ2 Q9HB75 -
Q96FZ2 Q9C035-4 +
Q96FZ2 P06746 -
Q86WG3 Q07890 +
Q86WG3 Q9H3Y6 +
Q7Z5V6 EBI-2603848 +
Q15424 P63104 +
Q15424 P04626 -
