source_entrezID	target_entrezID
4851	22938
1977	8672
6596	56852
5933	4605
25942	5926
3065	3621
4193	7184
55588	10001
1956	1500
1499	8312
1024	9439
201163	3320
85403	8178
11157	51691
27338	51343
2189	80233
9112	5928
6045	10138
7329	5371
1499	367
27243	10617
6597	6601
367	6774
10746	1499
6303	22980
5728	9368
4646	8887
2812	7534
10921	9733
27252	8452
207	9261
2064	1956
51236	7268
4853	3516
10592	64151
4690	5058
23190	9354
5931	57459
890	1017
2033	4801
6714	8841
862	7704
9894	472
898	8452
8294	2186
9141	55593
84464	4436
219541	9862
1432	1843
5522	908
596	664
5518	5527
1024	892
63971	162
6187	3921
596	638
6478	10869
5684	5682
5728	10273
571	4097
9441	5430
55233	9113
672	10111
11127	22920
8932	3065
1000	1499
23770	54583
54880	23429
1488	1487
3178	3181
10920	10980
5829	2185
51371	5690
4988	55715
7189	353376
9564	1398
29128	8945
6396	22872
10681	6000
694	9337
10956	6400
6788	283349
5970	5716
123169	54623
8850	7291
3164	596
23063	23244
10498	6597
10775	10557
550	6400
9636	2023
672	26986
7508	1069
10445	51366
672	8202
4794	5970
3280	2175
7157	4087
53407	60561
25793	8454
207	6789
10193	57448
9070	11091
5883	5810
25793	5683
8930	29128
5719	5709
9968	10001
22832	152185
2885	1793
3014	4869
3164	6256
3313	7157
81565	10460
6502	4609
6881	6877
5704	5713
29883	23019
2033	4088
7046	4087
7534	7534
123169	23168
8945	3096
79657	81572
2664	5861
9341	10228
10765	5083
83737	5460
57531	5879
10617	51652
595	6872
140459	8065
2058	3735
6446	374569
1643	50813
6045	6615
8819	5926
7317	7324
6502	1027
7322	9867
10075	5111
1147	1147
57599	23035
5611	5612
2175	2175
4690	10657
6421	3065
23291	997
4068	6504
79003	79980
9564	5782
2068	4331
140462	8065
5430	5437
8453	150684
4085	8379
5934	3065
5684	5692
4846	207
5601	1386
23410	3329
26146	3312
639	22806
54556	64769
6605	29117
2033	8626
7443	7157
11201	5429
10273	4217
11315	5071
5700	5701
1019	11140
85369	6801
2146	1499
10992	10569
51547	7343
1540	22919
23012	81532
7874	79892
2885	10451
57521	6198
196528	6602
5432	5439
84676	84676
6667	3066
28964	27445
64210	1763
5431	5437
79101	9013
5599	6198
2175	2178
151194	3312
29979	7415
999	6714
11116	55012
5925	2972
30011	867
1856	83737
56946	10951
166793	7709
378708	91442
5499	207
6426	11338
23236	2776
80149	340152
10286	27339
5604	5894
84759	55211
695	867
8521	1387
5335	27040
596	5883
1665	8241
84246	10025
123169	80349
4091	4092
2101	2104
7392	7391
5449	2624
7157	1877
4883	4878
6908	7157
1163	890
57154	57154
396	387
867	6850
5781	9846
9643	80314
5970	5468
9733	9129
868	2885
1457	7157
9020	7185
5743	23326
9533	51082
7316	4646
5516	5520
1026	56647
7189	5663
6794	92335
51377	5718
7874	23172
7185	55072
8359	8520
7334	7335
10987	4738
4214	1147
3320	1080
91833	57599
8533	51138
83667	8878
8945	7074
6837	29079
4300	4298
4692	4804
7323	26994
8975	5728
10980	80344
2175	6709
672	8314
10075	7332
9500	64219
2773	6002
79139	23197
23028	8350
4734	5430
8089	80314
5499	5509
55257	10524
659	658
9817	5970
55588	112950
23431	10717
6502	207
84246	1024
6191	6188
84108	10138
56993	10452
79577	54623
245711	1027
10868	8924
5682	5692
9817	192111
4193	2969
5868	8411
4609	2033
57798	23309
4216	5606
4194	9099
5594	10140
5977	6599
11124	9217
8350	8359
5704	10213
8451	55626
7013	472
2113	1387
57521	10670
10987	9730
25913	7013
8856	8648
1019	894
6774	10401
2886	5747
10921	6733
6908	2972
10494	11235
60626	2776
5976	167227
5499	170954
3717	6774
113130	5885
8661	8665
6877	6880
9738	80184
1026	51514
64326	1642
9851	8481
7322	7316
1025	2289
5682	5713
5058	5058
7020	7157
5928	5931
7329	1029
79892	4172
9793	57606
4087	6497
53615	3066
8445	51366
57178	4088
23019	4849
8409	7428
7534	8350
5925	6597
55011	116143
4846	4846
2773	10636
64112	51366
2885	1441
6119	6117
10608	4149
10362	24137
25942	1457
7189	330
84464	7014
5609	9479
60	60
5436	5437
10320	1108
207	79960
150684	540
10075	7709
4204	25942
5970	166
6720	9439
9467	5599
8467	11177
367	10273
26986	2935
11184	4690
596	637
7157	23113
10494	2801
2335	3688
79650	988
7157	7965
5689	5691
5770	1956
6917	51366
6667	9314
2033	7428
5518	5525
9219	3066
84245	84245
604	25942
96764	1387
55208	8065
1789	23468
4615	51135
5695	5717
8417	9342
5295	5781
5934	60561
2033	3065
22919	23122
991	119504
1026	1642
26249	65125
3187	1655
4738	8883
1781	1778
960	1956
23197	3638
7157	1958
120892	11140
7874	10389
26277	54386
6242	387
9229	22941
11214	5587
7157	51741
5684	5702
11200	672
5970	3066
57646	7316
23468	6839
5982	5984
367	8405
5204	4609
26038	3065
8841	2099
836	4193
10921	6625
9586	3725
27095	51693
54107	54108
553115	10016
5093	5094
29979	5663
6452	7409
9958	7316
8451	23038
9368	5156
51218	51027
10933	3066
1022	5430
23411	367
4194	1026
7132	5708
1387	4780
1936	1937
10933	55929
3726	10538
81620	1017
132660	4605
6667	983
56946	675
23658	51690
4802	4800
6633	6632
6434	27316
3178	3189
1029	5599
84259	8452
8665	8663
10980	50813
8452	200845
5521	5518
3303	7157
51562	57325
7295	4217
84838	64324
7965	5917
10657	51341
10664	4904
8678	9711
5609	23542
87	7273
25942	8473
81620	8467
9217	9885
6125	7157
25843	7871
6500	79176
7874	57654
8819	5928
10987	10980
3434	3437
7531	7529
55759	23246
6672	7341
8470	25
1630	9423
26747	9326
7185	7189
28952	54520
50628	10241
3831	64837
5894	331
6790	3619
7750	3065
7375	9129
688	2033
9611	2874
154796	23327
10426	114791
3725	1386
6874	6881
843	841
675	7979
8665	51386
1024	9477
23411	6304
11338	8241
933	5777
4800	4801
9070	84661
7186	9618
7319	56888
81620	5111
8663	8666
84458	10013
4092	11059
2010	9774
5893	5893
83737	8626
8440	867
8662	27335
10539	57019
29997	29997
25842	7290
831	823
351	9546
5885	9126
3065	9219
5007	9218
10014	57763
2313	2623
84246	400569
3020	142
28976	51103
6045	57332
8945	283349
26994	64750
154796	4771
23291	6500
55660	79576
8932	9219
1909	10987
56254	339287
11342	23557
3643	25970
5501	5504
7043	7048
10920	50813
51592	8805
9978	51438
9444	5725
23192	23710
387	57154
27125	904
2011	7402
9611	6907
5276	29979
147923	7157
1831	5894
5104	354
8089	57634
396	5879
142	5111
7099	353376
991	51433
5585	995
2146	23512
8452	50813
55070	8451
8408	9776
10980	26094
6613	7750
1020	91768
10054	10055
5191	5830
7703	57332
657	650
1915	1937
9894	5591
55844	5516
38	54704
4088	4087
10036	8350
2100	2099
5896	8290
10963	3320
54556	8295
9457	1390
2033	6927
9212	9212
57561	4734
26088	375
3717	9021
8945	6500
8451	55023
1739	2890
10574	908
5469	10025
5705	5720
6780	4691
8841	6907
8915	3551
324	1457
5071	55669
80143	29966
1017	6500
26003	8548
5531	6950
23532	8453
57187	9984
10426	3959
1994	7428
6304	8554
8452	51138
9320	7321
708	5587
1956	2810
661	51082
6908	6878
5469	81857
3725	4780
84612	3996
5516	29966
8517	7128
5499	5511
984	896
23064	672
2033	6776
7988	7551
25827	6500
1027	595
8626	4193
5531	3476
367	8202
79184	84142
9094	402
1741	2904
23396	27131
5682	5690
8266	7917
596	578
3065	7155
1062	2175
8945	63967
5599	284403
1024	23389
1410	1420
8717	8737
8729	57104
7329	7341
10193	9101
1029	9111
9972	5901
672	2099
3643	3667
5686	5692
1410	836
5187	1454
26147	2146
7879	83547
8110	6599
23133	7552
5594	5894
11336	10640
9531	3315
6530	6622
7871	6789
4999	23595
5689	1027
7415	55768
5719	5714
1108	57504
11140	2288
8850	8350
79003	57082
8237	7874
51647	64210
2099	2308
10933	10902
3799	89953
990	4999
5499	9878
7375	5932
79172	55166
55294	688
23368	26524
10051	10592
6934	1616
64223	57521
10987	115290
60412	1742
10552	10092
5469	10001
9140	9474
1027	1019
79657	55011
9368	154
8874	83737
988	51503
7325	9604
54617	79913
55596	10179
1025	3326
7186	7334
10664	4869
7157	8878
51010	10200
2885	50807
3716	3572
10987	55643
80184	22832
10980	79016
4297	8290
51588	9870
6627	6626
4217	5608
7515	3980
23118	7186
5573	5566
672	3093
3020	55723
84246	10001
5111	7486
330	10456
10616	3658
7316	10043
6187	6193
8615	6811
9100	1981
1956	2059
9656	996
7703	10138
4173	4176
5663	5664
51699	9779
2177	2178
1499	3728
23327	7332
10992	10594
4221	3727
87	8470
3326	11140
3159	6667
5295	2549
3725	2099
2908	10499
5892	51444
2810	4193
10460	51343
4670	11338
8452	55832
7415	84923
79913	51377
599	572
7874	4609
23118	3654
8888	4172
675	10362
5499	672
56852	7319
11033	4691
580	580
23054	5929
25	5295
55723	4796
10600	7316
2056	2057
2099	9612
602	1488
1958	1051
1025	7157
55143	332
5429	51455
8454	123228
1468	4188
9968	9442
998	10435
29882	51433
10898	81608
29781	54892
9817	81628
369	51497
10425	7332
8533	8453
142	4790
22877	6945
64145	5868
143187	8417
51399	51112
4092	10987
7189	5531
6688	2521
983	1033
9759	10971
5719	5705
8667	27335
92714	11060
8099	10263
1783	1778
2885	6654
26088	55297
9146	4771
396	998
29123	8841
3476	4281
5682	10213
6256	5468
5531	8030
8451	4738
7334	9025
5704	5717
84259	8454
6872	7157
10213	5700
10075	10075
2033	4092
6340	23327
5501	9627
7126	1460
2071	1022
6688	5914
7186	4217
3551	11140
8202	1869
546	5888
26234	3658
2533	8631
9656	472
8312	7157
10617	5119
378708	201254
5715	3178
11080	4869
5966	2033
2475	9675
112939	8841
4863	1017
387893	8359
7317	7320
4790	8945
6187	6201
57703	9775
23028	7157
672	5241
2992	8908
2648	8350
2033	4772
5868	51479
11124	9218
7187	57506
8301	1213
8878	7316
1027	51548
83737	7332
10617	57132
5879	329
1616	8405
1017	5424
9531	9260
8202	8517
164	9135
1032	672
55257	55929
5516	55917
80335	5501
51317	3066
648	6015
10285	9129
8726	3066
9129	27339
4999	5000
158798	5576
65109	9775
5914	9611
23468	8350
6950	10575
166824	6788
10580	867
10092	10093
23077	4609
6720	51586
114609	4615
3665	10155
5902	7514
664	8834
10980	8451
991	7203
5879	8871
3091	10399
7068	6256
7867	1432
51138	64708
8467	54108
9587	991
5925	1874
57819	51690
5591	6118
51592	4089
472	25
10133	7316
5371	5300
5641	7189
8445	1642
26276	63894
26523	27327
1665	84991
2033	121504
5886	5710
4692	4925
8517	81858
93380	9694
7157	1026
1488	6935
2033	7704
4193	4851
8454	55832
7322	6477
7428	59348
51253	84311
112869	9913
4089	6498
8030	3065
83666	151636
5511	2146
27338	991
8036	5705
7157	10848
7048	7189
7323	54778
3265	5894
219333	23035
8841	6497
200081	167838
26524	154796
56257	1025
5499	7159
219541	9441
4214	6416
27063	84665
55626	5071
8189	29101
472	5932
6449	3312
9402	10617
4055	7187
11186	4131
51377	5706
5516	85369
9826	387
79577	123169
51366	9184
983	9088
4193	1453
5111	9768
55968	55666
9219	5928
902	1017
7316	54472
6885	5608
2959	6908
1315	11316
196483	1938
6880	6878
5700	5711
5602	3725
5901	3842
6478	7159
207	367
6196	5595
5889	5890
9021	2057
55929	8089
7325	9025
1499	3172
1643	2873
5910	387
79155	8517
8290	55723
81847	142
64919	3066
3192	3178
9191	841
57142	596
25839	91949
1499	7320
2058	3376
3964	3676
3667	8503
26354	7157
5592	10335
11200	993
10213	5707
4734	6446
9319	9319
10494	6801
27327	27161
3066	5925
1457	3066
29843	6613
9255	1615
5682	5688
57506	7189
10614	125050
6885	23118
3065	4092
3065	7153
5868	26060
3622	3065
5705	6667
4036	10755
3065	4790
5111	63922
7534	572
4172	4174
26574	5925
8625	5994
1643	8533
3609	57510
51100	56904
6606	6607
11124	8454
7291	9219
5516	2235
6502	8454
5717	5718
7334	4281
6886	6929
6240	10524
367	9612
5194	5195
2033	8359
3320	1457
8662	8666
4193	4869
25898	4193
4049	3957
4092	7046
29979	60626
2099	5469
9861	5713
10524	8359
1642	10980
5468	857
112858	55644
8626	7157
80306	54797
27161	50628
1387	4297
5320	5320
525	526
9577	23172
8900	388324
5698	51371
472	11200
6500	8454
1025	6829
402	5147
79753	55421
5706	5714
8607	1499
1027	1020
5071	5071
8202	8405
51002	55644
672	2274
7015	4193
2475	64223
7320	23304
672	5925
9049	3326
55723	146059
64422	9140
26271	991
9611	4287
6880	2648
5883	10987
5592	79084
7443	8161
10613	11160
6885	6885
219541	892
672	2956
3791	25759
10856	1736
6901	8945
83548	57511
5162	8050
80279	23376
26548	84306
23512	5928
22981	5347
3996	10048
10921	55660
9400	4361
5689	5695
8945	64798
56658	56658
1399	2057
207	2475
4217	153090
2908	7157
990	890
5518	5529
5728	331
1080	79139
5241	8648
8464	8295
8900	6502
57504	3065
10188	998
5515	5525
2177	675
3006	142
25980	55837
4683	8290
7408	7791
406	1407
4439	25
8405	8405
7533	25
11228	7159
118460	23016
9817	9978
3020	1616
867	6464
10273	6714
1104	5901
898	1027
10094	10093
8204	1487
4738	8452
23244	5885
54556	8089
5591	2547
23291	64798
11244	11244
5499	9372
960	3932
7528	79913
253714	6749
329	331
4692	1869
1387	3172
56616	332
2067	2072
2903	1742
5347	7158
8740	8771
5571	5563
9690	7321
1020	894
1409	1420
29947	5970
7528	86
9531	26353
55090	1024
5719	5707
7320	23468
27040	2885
4175	4175
7529	9101
5883	3364
29966	29888
1163	6500
7572	55663
8663	8668
4722	29078
8607	86
2885	64762
10963	150275
6633	6636
7994	7862
53339	7150
3217	7520
8674	10228
6477	3835
5590	207
3312	57805
84246	9439
6256	5914
9646	23168
51206	4067
9862	29079
8726	6045
11059	688
2887	3480
51116	64965
6502	1017
7329	7187
10075	4609
8454	54461
920	3932
1398	27
9656	10111
641	7156
7531	7533
1432	83987
23405	26523
5423	7515
51530	6500
23019	9125
10106	83461
9759	4209
8607	55011
7175	57122
23557	6000
4193	10155
8468	10869
3066	25942
57819	11157
23658	27258
7428	10399
6927	9604
1642	23038
4088	9372
84333	1459
23054	2100
83746	11335
4101	4193
80306	892
867	7409
11201	7316
7155	7329
10095	10094
330	842
5747	9021
6737	6737
5347	10210
4282	10987
1021	5925
5700	5709
4686	7919
1956	6520
10598	2288
6929	3399
83990	6117
5493	7431
10095	81873
5884	5810
50628	11218
1147	5970
1432	8986
8637	1977
695	6776
7189	7189
6732	6426
11338	10657
1738	1737
23291	10845
51497	7936
11124	7353
3178	10521
112869	27097
9391	84191
81620	1642
6498	9612
219541	9968
2060	160
367	6049
843	9588
7316	55666
6881	6878
55664	2289
5071	5413
8110	6597
10096	10095
55588	9968
81631	84078
7965	5859
51343	996
4792	4790
51438	6774
51564	10971
4141	5859
51322	5430
55170	3159
5531	57223
984	11143
5430	6908
8454	9978
2194	9099
864	4851
5193	5192
10856	3065
6210	6201
598	8739
8027	9146
4194	7157
11340	23404
5071	4287
56852	4683
5516	5518
64750	7321
54778	6498
51377	5704
3895	1936
8350	11335
5921	1796
2885	5296
6045	1912
23759	91603
25836	23383
10040	1213
8073	5876
8458	988
197370	286053
7067	8648
7283	10426
7322	7706
5879	3838
10569	53938
8533	64708
2146	22823
10097	10094
378708	2175
6605	9274
5713	5717
7157	5610
29959	81628
468	3725
55664	3326
663	392
1050	10524
5725	3190
29110	9641
79921	8237
5144	10399
54165	9978
472	8517
3661	2033
8030	55294
51699	55737
57630	9709
2648	8295
1869	3065
5687	5693
11200	995
995	5111
84148	55167
8655	7158
10270	4171
6400	27248
2547	3221
64854	91833
5682	5686
9101	57448
6655	1956
10421	10594
10987	53339
8464	2648
661	11128
4089	4087
8451	80344
156	30818
57798	5931
7189	3656
8878	57761
1315	9276
9402	9101
7329	7329
226	230
11130	57082
2260	6197
7251	7251
80306	1024
5717	11047
367	4088
5718	5706
8662	8664
5292	5243
8667	8664
25	2885
5894	10273
1956	8503
9738	79598
5522	10574
7010	285
5500	6992
60626	2770
2099	10273
1956	84959
3725	3725
142	7329
3065	10362
4287	8841
9229	1742
5536	3320
9643	10524
10920	2873
9513	2332
7050	1487
10552	10096
9939	9775
1956	801
8175	23450
1415	1420
598	5071
1052	2177
1026	4869
64326	1027
10920	51138
1020	4137
1017	3009
1050	3065
7175	9972
28985	8562
581	581
115290	8454
6812	6809
7041	4088
22827	22827
7874	6045
81631	23192
64919	53615
9112	1108
7322	23327
6204	6187
899	9738
7316	7345
7919	80145
6810	9341
898	3009
377	26088
2033	7014
51343	5347
28952	57020
3745	3745
3265	9610
5252	2146
5689	5693
7187	7187
5894	596
11140	2289
113130	10735
7134	7135
861	8409
3560	9146
10403	4751
92597	26524
219541	5469
23054	7067
7709	11073
329	329
3065	1655
64854	57599
29781	23310
7186	5071
9817	23633
7703	1912
896	1017
80854	5970
1029	7157
672	2175
5896	3836
9467	695
3622	5931
23239	7398
2280	11146
6098	5777
10253	30011
5515	5527
7874	64844
23326	8295
5685	5684
10133	4218
5782	5829
7374	6118
5287	2885
3003	7415
3091	3308
7919	84321
64839	51684
540	7704
148022	8737
10614	904
4074	26088
3065	10320
983	9133
1642	51185
56893	2697
25942	57649
22878	51112
317	3308
3065	115426
5599	2950
6772	5580
8454	51138
51529	7321
6218	6187
9319	9587
80824	1432
23495	7186
10856	29844
7157	4869
6850	5295
1387	8850
1409	1410
7979	10213
23291	3192
10015	85365
7572	54925
5702	11047
3554	7189
8678	55626
3551	1147
26524	84962
64170	55223
378884	1856
8878	6737
5719	5701
867	867
3376	5859
695	25998
25	847
51132	64750
4137	7534
253260	64223
4790	4791
1788	9063
5071	7965
51361	29911
7132	329
51701	51176
3551	5580
8575	8575
7184	329
7957	378884
4056	4056
2547	2956
7168	7169
5531	55671
8945	10726
8243	5885
2033	9314
11345	23192
55957	91750
8449	9785
83932	7415
5111	2237
6820	130540
8202	2100
23054	430
7994	8189
5287	1956
7334	64844
55914	2064
8452	53339
10043	54472
10605	26986
26271	996
10075	7321
7317	7332
3065	604
1739	9229
5884	3364
55968	7353
9063	5371
7919	8563
7703	80012
30827	80335
10277	7415
11073	83990
1387	8350
6595	6602
3551	8517
1737	5162
6615	26234
9441	9443
28996	6478
9212	3619
115650	7187
23186	10923
1453	7157
8563	84321
4439	4438
1154	8065
25793	9491
10253	2885
23030	9070
5716	5705
5591	64421
126282	54461
5516	5527
5894	8837
5595	1725
5590	5074
598	637
23404	23016
7157	9820
54512	11340
2316	846
54737	1788
29089	55120
10474	2099
4734	8660
5347	10600
6871	2648
50855	3993
1956	5782
10051	23397
2060	1173
3065	23309
10524	7343
11091	51562
6595	25942
8878	8878
4722	4701
898	1017
165918	8338
25929	8487
11252	29763
2071	2966
7536	10915
54512	51010
7015	8607
5522	7203
55388	4176
256297	9320
8651	8660
4170	578
7157	3320
335	3931
5518	6801
8841	83746
7189	7375
1024	9968
23429	6045
8396	8405
847	27
2752	2752
8648	8850
10228	8673
23764	4779
22841	22841
3398	6929
3091	3326
5708	134510
9739	5929
4088	4088
5879	1124
367	3065
25939	1915
4804	28986
3939	3945
51377	5710
10273	7189
5970	2146
9015	6908
9968	112950
5926	3065
3065	23028
3837	5901
408	1213
5692	5717
5433	5431
57154	3622
10477	4281
2188	2175
149371	5899
10009	7157
10425	2672
7321	6047
9564	4867
51514	8450
5516	29888
51257	1080
5713	5707
5093	4000
123879	8454
2146	1789
1788	1789
64333	5594
6794	55437
10273	3308
7321	9616
891	1017
5687	5695
80143	7871
4582	1499
5683	5699
4722	51103
23512	121536
4287	5886
890	983
23136	7533
5071	7416
144717	4952
11261	6548
7322	55743
6045	8535
5159	5295
1848	5594
4193	5970
10274	5885
6637	6867
4176	8243
139285	23291
8533	50813
2176	7184
2064	2065
6208	6880
5705	6095
2065	6464
10564	5573
23162	5602
8945	11186
79980	57082
8027	83737
540	475
6605	57492
8667	8666
64333	1432
2099	5430
8408	11337
1051	2099
7538	26986
1386	2353
5693	5683
1460	1459
57521	10325
1956	367
7161	4609
64754	3320
8241	57794
81858	55072
2246	2264
5682	5705
2033	672
3065	11091
54165	8453
10403	57405
8453	6923
4086	367
1387	3216
2099	5929
60485	4734
409	408
7322	6047
23492	7703
55070	1642
1616	7157
8837	8737
154796	8777
4609	23326
23047	8243
1176	8943
84126	545
9349	56647
9126	23047
9101	8027
8517	10758
6712	10121
200081	55787
1387	4602
10849	64425
51361	84376
7454	5903
8411	8411
55432	7415
6778	2033
207	2931
23411	1620
22954	7324
4792	5970
6207	6187
995	7529
9738	79959
4690	1956
4086	64750
904	2099
9322	55114
4214	7157
6446	23327
3065	5371
8607	55929
1994	5578
7124	81858
5468	8841
1642	80344
10535	79621
5889	7516
7518	7518
8431	10062
3190	3191
6399	60684
9784	6403
57459	9219
84246	5469
29883	10766
2547	3981
3178	2237
10318	4790
8314	3054
51720	983
57798	56946
90390	1024
2309	7531
8314	7528
253260	3308
26147	8726
51604	8733
10097	10093
7013	51667
8454	23014
5527	5519
120892	5869
4841	5499
8208	10036
56998	1499
4438	8665
8454	26234
2189	2176
5423	11284
8175	10946
2648	112869
142	7157
5245	3065
58525	1487
23404	56915
6886	8850
1894	50855
8535	1487
24148	23020
22927	8683
83548	91949
833	1937
6456	6311
9531	5689
8878	10013
1399	11184
1499	7534
5111	84875
27125	22936
5321	653361
6048	5829
54828	27043
1029	147923
1399	2889
7039	1739
2324	6464
29924	2060
5460	11060
10419	10419
23286	5590
10213	5710
4690	51517
2033	4086
4287	7415
991	29945
7168	7171
55588	9440
58533	6642
6776	5594
10524	10856
3567	3568
5610	8575
2033	7528
7703	6045
5707	5705
6908	6881
7068	8648
5371	3164
2064	10273
8878	11345
10181	27339
367	7041
2099	1026
4086	6497
4204	6497
267	267
56852	56852
3178	3191
4296	9479
672	580
4281	11043
7421	6256
27338	7316
6154	4193
3717	25970
81858	5728
3178	10492
5879	5910
6667	2099
7185	10010
5516	8030
23327	23327
23468	79723
3091	112399
1263	7157
9810	3832
57459	3065
1029	10075
8613	1500
7428	367
7157	3066
90	657
4609	8607
80335	5499
5777	2185
329	56616
55250	55140
23327	4088
5598	5371
54433	6606
1069	134359
115426	898
3006	11091
5292	4193
5058	998
472	7157
1487	5932
171568	55718
2547	7014
7534	25
113130	9126
7132	7124
7088	3087
7917	55658
1029	1021
55854	4733
994	7529
9686	8237
1843	5594
841	841
25942	64426
92181	8078
28951	8945
10155	10155
8894	1460
4691	4193
54850	218
5987	54551
57379	55658
4988	10048
55832	9978
7013	54552
9656	8881
8260	80155
53981	81608
4086	10273
27161	57690
51562	2648
57154	7323
84142	672
672	26747
1050	1019
9261	9261
6774	64332
79577	1499
3066	1107
27043	79707
2033	2309
1050	4149
7415	84447
26234	8924
1020	9158
4088	10370
6605	6599
11091	2648
219333	91833
9584	2099
3455	10399
4848	4849
28981	5108
23532	8270
331	840
80204	8454
23524	5411
5413	4735
10133	10133
2146	5931
8452	55958
5522	23235
5602	9088
3297	3308
55432	7316
23239	10910
26272	6500
192669	10526
5700	11047
51377	5708
9099	7189
8078	7316
3738	857
4299	27125
54556	80314
1977	1981
5608	1432
54797	9282
8452	57542
1024	9443
10393	8881
5691	10213
5933	890
5427	54107
5889	5892
64750	9618
648	10138
28956	8649
29992	5777
5371	4193
55142	55559
6733	6733
23090	142
8087	9513
54472	3654
4609	10856
3745	93107
10197	8554
3065	1108
7157	83987
11035	8737
26060	51094
571	7975
10419	79084
3312	23640
5687	5689
5300	995
3688	3678
79004	9021
5331	9351
3768	8825
1642	26094
4791	602
3725	55294
55610	55275
8202	5300
4221	1112
23063	23047
79657	5499
1655	2033
641	57534
8487	79760
27258	51690
2071	902
1871	5925
23118	7189
7421	8648
1147	4792
9730	8451
7321	55743
6426	6625
8498	7514
55120	80233
4602	2033
868	8440
7157	2033
7124	8717
80254	22995
51765	6801
701	996
598	596
4205	51564
4000	6720
1027	8451
23014	23741
8945	9693
5888	7486
51127	54765
8667	8668
988	4670
2787	2783
8536	2011
84312	3065
9861	5701
7316	4738
10971	25
699	57082
5719	10213
3661	6737
1387	4303
9025	1108
5604	2887
5708	4193
11140	207
5684	5695
9156	7534
54880	604
7322	7322
7319	23304
4646	1601
246330	7189
4149	4084
3320	9212
10537	4085
5037	5894
3708	672
7046	6885
4193	2547
919	7535
5696	5695
11124	3308
3481	3486
8431	7157
5564	5571
144363	2109
2146	3065
7979	5717
10951	10155
6622	6531
4673	4676
5071	3312
7327	550
3717	2885
79003	25936
51343	246184
5594	9261
367	367
23429	92565
4085	4085
1786	9219
55824	9368
2885	6464
57697	2188
7428	8453
23030	2099
64151	10051
1003	1499
241	240
6009	57521
54708	55669
1487	140688
7508	5887
79184	672
4214	10238
219541	51586
8878	4077
326	8350
23495	10673
8915	64170
3385	4478
55917	85369
3551	8945
6809	9341
9402	11184
27246	7316
335	335
64786	7993
55611	7321
27252	79585
472	2177
79980	147841
51028	7251
983	1164
7186	7189
26354	4193
7186	8517
23476	1025
80227	5705
9695	6400
55823	65082
10413	64398
92714	83737
8517	8915
6667	3091
54165	8065
25793	6500
3192	3184
55072	8517
7706	7706
57154	8239
3178	10236
8655	1780
51164	10120
10419	6720
10120	10540
7112	4001
6999	8623
9229	140735
84811	27238
9657	80184
207	673
1022	4331
1387	1147
672	7332
5716	4193
8517	29775
8945	4089
25804	51690
55208	8453
10589	1810
5175	5781
26043	8452
246330	3654
