source_entrezID	target_entrezID
855097	856134
851678	851336
854443	852512
856418	855449
856863	851678
852377	856484
852003	851557
850504	851148
855561	855561
855155	855470
854273	851653
851025	851991
855512	855836
852258	854933
850872	850298
854282	856663
856557	855356
856305	855459
850966	850728
851562	855841
852834	854735
852457	850584
855751	855592
852822	850430
851369	854957
853364	851222
855841	854309
854976	855404
854230	852295
851906	853840
851204	850504
853723	856141
854292	854057
856603	856267
852702	850872
854472	853392
851136	854106
852536	854748
851259	851800
851441	850552
852880	850554
855700	853264
851259	855936
853202	856461
852555	852996
855575	850440
855423	850543
852059	855821
854519	852451
852779	853649
853956	850882
855144	851889
855663	854543
856919	852025
855386	851788
851634	855342
854500	856862
853365	854373
852265	851076
856505	855458
855972	856126
850877	854736
851723	855821
852258	852295
1466445	855276
856002	856594
854404	854405
850720	854680
851740	851558
853376	852982
853463	855838
850888	854018
851903	854345
856510	852675
853114	855360
851359	856590
851632	851548
851000	852610
853419	850894
852194	851696
851532	853856
855586	852885
851520	853880
854150	855701
855739	850349
850554	856799
852968	850888
856490	855616
856226	856119
851259	851369
854247	851424
854428	853418
855466	852833
855503	852385
853986	851424
855068	854446
851407	853458
856654	850638
852457	855859
851161	852732
855974	854926
856384	851937
852110	852433
850298	852206
852762	853760
856565	852724
851061	853016
856607	856742
856827	851771
850504	851532
856863	853860
855281	854956
856076	854761
856130	854933
852416	852896
852059	851756
856448	852688
853855	855774
850977	850775
855701	852284
854583	853085
851745	852497
851562	856827
855399	855499
851984	853318
854992	853641
852750	856743
851545	851545
852997	851168
851579	853814
854874	855060
854102	851811
855425	852876
852042	852042
850520	851962
852726	856455
851645	853264
850422	852982
850298	853048
852059	854017
854745	850686
850325	850325
850808	853681
854993	856096
852921	850694
851678	853320
852724	852968
853364	854309
853192	850598
850520	855616
852517	855005
856058	852091
850613	854433
856736	855859
1466445	853167
851482	855271
855664	851548
853503	850530
852549	850397
852194	852881
854418	856490
851098	854582
851676	851708
855953	853922
855297	852755
853535	851415
856486	853681
850840	851112
854734	855429
855787	856895
852931	856914
852049	853369
850422	856603
851404	853895
854926	852497
856277	851752
853956	853250
853327	855950
853668	852382
855463	854242
854843	855549
851259	851543
850298	850894
855746	851583
855613	855539
853956	853674
853254	856162
851754	856891
851810	852283
855104	855605
1466445	856499
852457	851209
850349	856040
856743	855485
856218	850611
853301	855357
855439	855500
852549	856553
854227	853555
854497	854956
851461	856742
852834	850613
855771	851532
854418	856134
854330	855888
855013	850540
854745	854745
855450	851029
853956	856604
852722	853849
856455	856437
852995	852995
852500	850904
852873	855362
851678	853649
855700	856654
851153	853698
851499	855514
850840	854273
855950	850793
853409	850552
856827	855841
854875	855276
854444	856659
851197	856738
856891	851115
850620	851431
852424	851342
856130	853373
856425	854395
852538	854999
851372	851335
851447	854023
852501	850793
852983	856751
851247	854545
852881	856236
855983	851074
853886	856483
855048	850358
853714	853133
852295	852050
855013	850585
852457	855819
854827	851197
854882	854544
852779	851678
852235	855752
854918	855943
856223	854284
850695	851678
853576	851889
854519	853734
853796	854868
855364	856862
852885	850520
854138	856466
853293	854518
855276	851756
854345	852860
854598	854622
855675	852688
852982	855977
851335	856912
855066	851441
855491	856061
850297	856680
850554	854732
856307	854485
851935	851371
852224	851643
851513	853899
852003	852003
850623	856275
854021	855890
852790	851143
850562	853712
854878	854063
856063	851632
854087	852171
851159	852084
854444	851168
852755	856912
854273	856062
856700	856700
856486	852416
850300	850563
856570	852983
856854	855570
853133	852703
851005	850981
855574	854915
851507	856521
851518	853071
852765	852501
851332	856311
850506	854889
854067	1466431
852575	856422
856862	854322
856060	850347
854827	851025
851824	856097
854119	852239
852814	851723
855343	853418
852122	856831
855700	853865
855561	855449
854221	851499
856165	852809
855492	851259
852275	853605
855477	855177
852665	852865
853682	855730
851032	850720
856486	854960
854646	856565
852987	856466
852373	850347
852119	852457
852042	851415
852614	854540
856384	853565
855263	850347
855959	853168
851197	855144
853192	855116
856130	854019
852100	855621
852284	853922
854252	854270
850822	853133
855664	853855
856570	850808
852110	853133
854997	854181
850760	854791
854249	850879
851249	850654
855974	855049
855785	850543
854480	852547
855575	851159
851811	851647
851431	852222
852352	856106
852624	854795
856060	851723
851066	851928
855640	853157
852714	852410
853359	852398
854657	851250
856012	856604
853855	853498
852897	850930
854778	854504
852996	856437
851916	856089
852184	854106
853313	851076
856418	853783
851924	855977
856840	851935
854504	851494
853271	854791
855228	850935
855120	855121
856577	855597
855271	856062
851716	855728
856891	852497
852492	855139
854735	851140
854168	851259
852560	852263
855701	850638
852228	851177
856709	852497
853712	852003
855828	856065
852295	853865
852995	856723
851369	856870
852071	850691
850551	851530
850554	855836
851100	856002
853498	855774
850623	856919
852580	855459
854748	851085
851700	855561
853956	851678
856919	856307
852888	854322
852926	855342
853098	854791
852997	854444
850767	854813
851671	854063
851759	854032
856455	854345
851415	853857
855512	856188
856203	853737
853264	856091
852982	850820
851406	856162
853526	854518
855701	851115
851819	855683
855253	855952
852295	855356
856191	850325
852059	852001
854495	852329
855640	854822
855751	854790
852660	854273
855121	855121
855473	856226
856098	855289
853956	854229
852283	853186
853857	854960
852995	855269
850554	855224
856076	851375
851466	856203
853071	854026
854408	853513
854183	856862
856862	855318
852129	854697
856208	854791
854980	854980
854353	855640
853942	854898
851369	853169
855621	850793
851112	854273
853373	850793
852207	851100
852294	851897
852500	854149
851263	851061
851100	851513
852049	850447
856011	851095
851152	854948
851714	850728
852457	856764
851318	851968
855892	852453
856247	854016
851827	853857
850594	854161
855263	850620
855950	850297
851967	851408
853928	850506
855470	854138
856723	850304
855514	855897
850298	851924
852042	854379
854504	852406
851916	854827
852819	853909
855386	852295
853644	851153
855102	853531
856226	855571
853825	853868
853376	851924
856065	850445
856183	852492
852059	851723
855711	852276
853479	852084
850818	851696
855316	851339
852107	850551
850422	855335
856919	853961
855957	856429
851240	852004
854142	855237
855448	850297
855664	851632
851159	856751
850803	851415
852569	853320
855224	853781
852947	856146
856076	855201
855048	856887
856911	854933
853147	856422
855728	854940
855066	852703
852536	851085
856355	856422
856843	855897
851442	851415
853985	852492
851071	850419
855567	852222
856489	855466
856659	853782
850554	853456
855253	852749
851645	852592
855586	856499
856486	853857
850598	854912
851485	854085
850702	853851
852885	856499
853089	856521
854966	855841
852344	856919
850601	856153
852432	856236
851100	856594
851756	852001
855787	855787
853433	853433
855505	852578
856130	852665
853718	850346
852101	856612
852947	855049
851408	855362
856908	853011
851406	851686
855170	852119
855066	853796
850692	855765
856012	855789
856321	856689
851431	851431
851136	852582
853824	855979
852879	855687
856891	855017
853851	853871
851255	851895
851706	852778
851832	853538
853576	856089
851624	851928
853830	853830
851726	850610
855066	854691
855224	855224
854150	854966
852873	850611
854063	851889
855387	854113
854119	856731
854026	855155
852399	854694
851318	855253
855789	856723
852004	851509
851824	855429
854235	855512
851781	855596
856208	856317
851318	855888
853133	851774
853497	851458
852003	853147
855068	855613
853708	852985
851967	854735
856731	853712
852880	853147
856926	856926
856570	851984
851000	852712
853332	853332
854855	853465
856222	853555
851150	855280
852467	851369
856680	852501
850520	856696
853062	851447
850520	856134
852457	853752
853747	852385
853275	855898
851542	850711
855102	855459
854361	852728
852532	855841
855567	850620
852295	855964
851874	852282
853638	855221
851000	855978
855569	853260
856891	852001
852945	854379
855155	853666
852145	852787
852250	852235
851097	851841
853109	853062
852755	851475
856162	854071
853942	851833
852406	854946
852235	854910
854901	856187
854381	854446
856870	855488
856882	854322
850298	850649
853956	856352
856815	855884
855512	854227
852780	852109
853463	853896
855224	853743
853010	854662
853783	856162
853327	852275
850422	856255
852834	850554
851665	850889
853555	855399
855224	855836
855965	853478
852233	850396
851076	850325
856758	853365
855458	853082
855584	855584
855387	852724
854133	853986
854203	852275
854282	854898
851052	856575
856919	850981
856463	851336
852235	852684
851000	852612
853264	854465
855936	854667
853526	856317
853758	853758
852457	855686
852780	855463
855237	851112
852003	852834
855575	856848
850496	851410
853683	851311
856263	854085
852639	853133
856862	855207
855653	856925
850677	856530
856801	856801
855908	856429
856057	853538
856723	856449
856603	853458
850505	853082
852099	852034
850605	850605
855710	856309
852512	853817
850966	856876
851559	856743
855897	853114
856293	851030
856226	854518
855012	854552
851266	852110
851318	856919
851718	855782
851052	854118
851085	855771
853851	856222
851655	850696
856183	851903
851085	853528
856315	852695
851903	852492
853300	852806
856751	855888
854081	854398
850383	856657
856715	855569
853526	854519
853364	856696
856852	852376
853167	855263
854964	853428
853937	850624
853010	853010
851666	850719
856895	851431
854840	853467
856559	854985
856222	851895
856870	854901
855648	856593
851705	855841
854265	854868
850808	851201
852500	855343
851847	850792
851967	854433
855836	852452
851318	856216
853340	852921
851549	856852
856090	856090
856862	853267
853147	852834
853479	853062
851678	855066
854162	855532
852276	852666
853160	852779
851967	850554
853922	851213
853071	853933
851406	851151
856696	855586
851858	855041
854150	851771
854543	856154
856310	851998
854918	855922
850507	855268
855041	851831
854749	852042
852982	855269
853450	854928
852477	852477
852779	855934
851142	851142
851988	855925
855820	855820
856755	851887
852423	851646
853504	855460
856208	854399
850554	850877
850760	853301
853712	853147
852995	856863
852492	852750
851918	850620
854330	850528
856060	852373
852406	852772
850326	850920
851678	855934
851369	854158
852385	854315
855449	852618
851441	853957
851810	852294
850598	852294
853713	856317
856329	856329
851797	853896
855116	854680
851326	851743
855253	853509
856159	851097
855163	856768
851833	852083
853060	856870
856384	852975
855276	855821
855616	856499
851318	9164922
852688	854978
855674	856425
853400	856559
856847	856425
850580	855630
852184	852860
856126	850435
856654	854937
854904	852879
852295	853900
852536	853528
856787	856076
854082	851737
851415	855841
850623	855253
851259	854301
851858	851831
853438	853333
853568	855054
852555	854345
855751	853939
855964	851220
855224	850636
856731	854435
850620	856607
853922	851988
851545	856130
851400	850822
856486	856751
851745	851745
852549	855269
855701	852665
853192	851071
852549	855158
852432	856237
850554	850733
854657	851957
856435	856659
852472	852561
856169	856136
852728	851811
856489	851319
850808	856216
853160	856604
854519	853293
856889	855575
852982	850326
856724	850613
852068	851058
852624	851842
850506	850734
854681	851726
855099	851561
852457	853966
850905	851332
853851	850983
854487	852282
851369	856607
851415	852955
852549	850820
853644	854946
856012	856012
850554	850499
853133	851250
856317	852013
851497	855972
856159	851197
853504	856518
852457	851691
852283	852610
854387	856382
855280	855280
852497	856096
851495	851495
856218	852873
853817	855701
851366	852862
853442	853713
856743	852053
851811	851811
855241	856085
851466	855833
852294	856119
850597	856571
856522	854678
853313	855765
851811	852665
850808	855888
856126	852107
852553	851755
851559	850760
851342	853782
855035	855035
852563	853136
852451	856317
854993	851745
851745	854017
856575	851678
852295	855626
852248	855358
856563	851271
851678	851113
856103	856103
850422	852549
851406	854697
854085	856418
852953	851817
853760	852431
850973	854697
852469	854428
852700	852700
851200	852263
851373	856507
856039	851145
856743	856437
852088	852763
856870	853408
855263	855276
852457	850879
851753	855059
850554	854284
853056	851190
852819	855356
851125	850422
851671	851266
855097	852295
850946	850946
850793	851576
851653	851482
852006	856904
855470	855470
853886	855176
850554	851369
851259	855661
855263	851756
856726	850930
856713	856702
852295	856490
852457	854706
854113	852724
853880	850585
856674	850620
855785	855221
854369	856891
855500	852089
853603	856362
853335	855269
854418	851811
852406	855771
852423	854872
853796	853808
856366	856076
850905	852788
850803	851263
852295	852294
856290	850923
853036	854328
850613	852037
855512	855889
855305	855920
856126	856863
852573	854701
856709	852059
855157	852294
853985	852555
852424	852903
855907	854550
855974	854465
852576	851431
852059	1466445
850539	851424
853636	851831
852457	856093
854106	851723
853123	856765
854086	852399
855701	854776
853585	851983
852740	851824
852549	855118
851437	855968
855547	855269
855224	851136
853857	850807
854345	856297
856743	852996
856012	853860
851369	855512
854827	854662
855101	856040
852766	855267
850298	852060
854543	856746
856195	856351
852305	853997
853185	856862
850995	854667
855428	853035
855676	853017
851363	854659
851500	854976
854434	855838
856889	851984
856409	856301
853410	855184
855300	853884
856063	855335
854086	851905
855119	851928
851919	851782
851265	856519
850455	855788
853886	855705
852825	852825
852810	854322
852549	855862
855068	856449
855276	850347
856219	850920
851928	855819
852659	856319
854149	854149
853555	850983
854773	850455
854535	856502
851415	854157
850879	855743
856021	850712
856731	853629
854289	850504
851261	855271
853857	856570
850947	854039
855716	853071
853701	851611
850612	856097
854827	851841
856724	856422
856886	854886
853504	852258
856844	854691
851030	856559
853252	851810
852497	851756
855267	851115
852556	852083
851408	854433
850554	856830
856607	854882
853729	855136
854821	852701
850422	852757
856449	850549
851153	853891
853275	853688
851845	852834
856169	850691
850920	854227
854487	853934
851408	854735
850298	853610
856741	853338
855897	854883
854157	853098
853428	852269
856267	855591
851263	856846
853373	856254
853666	851475
854116	850893
856096	851723
852766	855263
850837	856459
851415	851814
851125	853376
851369	856610
853552	851870
856063	855269
855448	850980
852556	854898
855144	855144
852982	854204
851810	852295
856870	851592
851776	853871
852885	853364
855253	855888
854242	851770
854138	855758
853529	856612
850554	851425
853956	853682
853369	853880
853733	855783
855269	855730
850837	852918
854583	855886
850832	852256
852295	851071
852779	854229
856023	852294
851811	852305
850623	850623
853144	856425
854211	854691
855067	850297
851576	855621
852864	856817
855613	850625
850347	854017
851967	852003
856012	850549
850554	853128
853767	852025
853035	851839
853373	852100
856384	852443
852903	854509
852885	855616
851319	851548
851925	850977
853976	851813
851665	851752
855700	855701
854296	854261
854407	854790
851100	855360
851318	850808
855575	851984
856815	853335
850763	856575
854544	855362
855473	854518
855155	852896
855892	853551
856329	851337
851163	852295
852625	856716
851421	855043
856920	854059
853192	853264
851745	852001
854487	856603
856490	851962
855613	854381
852782	855701
853100	853100
856096	855267
851667	855393
850749	850522
852938	852838
853098	852888
851159	853318
850397	855514
851513	850601
851882	854123
853350	851558
852025	852486
851259	854253
851335	856691
855596	851217
854081	851467
852039	850889
856723	855890
851579	853909
851877	856593
855965	855700
851627	855343
851520	851520
856576	852200
853629	850896
851811	851810
855319	853712
850760	851415
856403	853287
854150	852885
854150	854150
853109	856186
856437	852492
853555	855083
856486	850981
852728	853364
856919	852964
856311	856020
853985	855139
850793	850297
851874	851447
852194	852611
853192	852294
856119	854518
855925	851471
850763	853160
853178	854972
851503	855743
852020	851431
856106	850638
856463	856264
852547	850567
856057	853256
852996	852860
854444	854509
853463	850998
851437	850343
854252	852862
856499	855821
852499	851680
856593	855922
850973	852892
855613	856063
856422	856742
855613	854078
850623	856751
850549	855613
855819	855988
855412	854504
851882	856695
851746	850515
853817	854102
851005	854960
856668	854085
853697	854776
851720	856565
854555	855496
856513	856513
852057	853244
850574	855392
853416	852035
850298	854263
852295	855974
856862	851324
856290	851266
851996	856301
852258	853752
855925	855532
855775	851786
851475	855583
856751	850808
854158	854725
851545	851623
856575	853133
850900	854598
854381	851530
856723	854229
852987	851447
852235	854622
852977	856103
854738	850968
853847	856264
851318	855952
855386	855305
856604	850549
851988	852042
856070	856600
851813	851163
853856	853729
855898	853688
856559	853355
853861	856386
850440	853365
855633	855428
851895	856870
853192	850384
852233	850620
856012	854078
852765	850980
852553	851937
854446	855730
851776	855399
852294	855356
855934	851716
852433	855950
851919	853909
850733	850733
854407	851084
854827	856159
856862	856361
853009	854910
856644	852809
854966	851771
855013	852881
850763	850435
851696	854423
855613	855335
850584	851561
853956	851530
851217	854931
851337	850620
852200	853653
851337	852222
850539	854190
856731	852873
856159	851841
855356	856095
856294	855450
856677	856677
852013	852888
856486	852833
855477	855357
856449	853860
851407	852282
854656	854656
855925	854956
851699	854480
856870	851708
850793	856680
855228	855203
856891	852269
856570	850623
855238	856263
851319	850872
851499	855862
852765	852673
856746	852974
851408	853456
854361	855841
852424	853782
852755	855925
852294	853327
852660	854284
851770	850973
850580	854206
851259	852467
852695	851406
856422	852834
850623	850808
856909	853512
851967	854435
850554	853272
850837	855500
855620	851840
853023	855836
853114	851100
850888	851831
851696	855549
852702	852945
854821	850703
851810	852665
851212	851389
856499	852001
853335	852007
851088	855975
1466445	851723
854245	856255
852810	853098
856724	854889
852284	856320
853638	855463
852451	854157
855676	852649
853222	855125
852806	850636
851389	856186
851171	854149
851442	852013
850840	851261
853649	855934
852469	850999
855674	852265
850554	850504
854434	850998
850409	852766
852982	852060
855950	856823
852018	852385
850803	851048
850330	856854
855505	856030
852765	853355
850562	851408
851250	855597
854835	854835
855048	855013
853060	853851
856687	851548
851163	855505
855077	854555
851266	854063
851431	851618
851337	852468
854765	855620
854509	856435
855605	852702
851408	853147
850447	850447
850930	856458
852194	855549
853335	855118
853089	851507
852995	851548
856060	852059
852471	856731
850594	855356
856220	856901
854242	850973
852230	850973
855047	856103
856134	852295
853526	853803
1466445	855263
850966	852095
855136	851543
854211	851320
856384	855190
853479	854497
850623	855332
851756	854188
851061	853796
856027	853585
853811	851415
852536	853856
852555	852492
853546	851310
855264	851071
855489	854023
851255	856870
852037	850554
850298	851893
855751	853600
855237	852230
854283	852451
850611	854328
850900	853383
853082	856753
854063	850454
855700	851071
851337	852939
851159	850440
853313	851740
852398	852398
852457	853650
853566	856105
850807	852470
851163	852294
851461	854735
850577	855479
852569	853922
853133	855275
853275	854778
854020	852665
852660	851653
851430	851724
855906	851653
856458	853539
853855	855068
856891	854875
853327	850658
851897	854912
855328	851813
851988	851814
852090	856140
852982	850883
854276	856301
852113	850877
851410	855429
856422	856674
852456	850998
856218	855362
855908	856687
852788	853499
850455	855428
856360	854465
851745	852814
853186	852665
855041	853034
851342	856148
853526	852451
855977	855118
852258	852284
854480	852744
851160	852483
851827	852416
851513	854653
854886	856422
851696	851554
854739	854543
852235	853298
852757	853197
852357	850623
851394	852415
851631	856799
852810	853301
851120	850351
852501	852673
854443	850956
856076	856515
855700	853877
853774	854776
855613	856012
854776	852865
852766	850744
853781	851260
856821	851095
853499	852778
853490	851784
854020	852607
854252	856821
855922	853922
855059	854874
851723	855267
853355	851214
851318	851143
854748	853856
853871	853060
851475	851988
852983	856307
855427	856515
854019	852100
855613	852757
854827	852404
856856	851543
855664	856012
851561	850540
855066	853499
851923	854256
852810	854157
851204	852772
855047	852977
852083	854282
855751	852921
856159	851916
854434	853896
856012	855335
854226	852765
854150	851222
852276	855478
856367	850868
853767	850808
855689	853161
856674	854433
852457	851415
853376	852060
851224	856393
854230	855700
855099	850540
853576	854662
852767	856126
852702	853318
852996	854791
855253	856732
851028	854806
855103	856475
850298	855118
851373	853539
852686	851154
852903	854444
855068	850549
852352	856291
853712	851140
856919	855888
854150	855976
850818	855549
853954	853222
855571	856320
856746	852371
851470	855184
856882	854791
850904	855343
856563	855640
856559	854123
852122	854315
851190	851985
854765	851424
853112	855252
851320	851774
855473	856119
855462	851862
853029	851000
853846	850792
852996	855139
851318	851201
856723	856126
852773	852606
856571	854423
851142	855937
856680	853373
853244	850656
852497	855505
851201	850623
851306	851655
856862	854306
853361	856862
853846	850597
856384	853129
856760	854123
854937	852995
856481	851874
853513	854555
856360	855757
856886	856886
853434	854469
853774	854992
855136	851532
851678	856604
851919	853958
854662	856738
855897	856591
851545	855950
855067	852258
855789	850435
856463	853780
851148	851148
851934	851101
851752	851369
851255	854351
852611	855549
850636	855159
856889	856848
854277	852938
851032	856146
852457	853002
856576	856576
851396	852265
853181	852606
851217	851421
851408	854435
852611	851696
851034	851819
850585	852881
852814	856499
853298	850694
856159	853599
855499	853555
851415	855083
850694	853503
856060	855821
850909	856577
853638	850973
853814	851919
853191	852766
850995	854550
851150	853174
854418	855616
850623	853030
852395	853355
856674	856009
854681	850527
854123	854818
852866	855968
855945	854084
856360	853264
855739	856387
854465	855700
855897	851513
851877	855836
850585	853513
850554	852313
851559	854106
852652	851672
851680	851076
852291	852291
855489	851447
851415	851100
851533	850607
855744	856743
856607	854284
850585	852352
855700	851676
856731	854735
855463	852732
856918	854663
855843	853090
856236	853922
851217	851339
853191	855974
855454	851748
854875	855267
856154	855477
851394	850633
852549	851499
852778	853808
851369	856119
852724	855507
850695	853847
855664	851660
852762	856571
851517	850830
851887	850992
852088	850879
855386	853650
852995	856012
854869	856129
852683	852348
855620	856069
854882	853168
852037	851140
855952	855888
853275	851564
856709	855276
855605	856247
852352	855460
855154	856892
855602	855243
854235	856035
851874	853335
850551	854078
851461	852037
851756	852871
851136	852665
856648	856648
856418	855555
852373	851756
854168	854335
856384	853578
850658	852295
851456	853462
851746	855836
853364	851811
850574	851102
856570	9164899
850683	850803
852100	856130
852767	854229
856844	853385
856311	855678
855099	853371
852276	850580
852555	852860
851897	855049
852235	856321
850572	856314
855083	852838
851734	854518
852834	853096
852294	856106
853327	852516
854882	854328
856919	852966
856425	853350
855886	853085
856758	851678
855116	853877
854283	853895
855700	856490
852964	853681
850905	856311
856267	850919
851678	856449
854509	854509
853922	855646
853825	850712
854985	856695
856593	853529
856226	851394
856723	850688
856499	850347
853526	856119
855357	855177
853161	852938
851112	850782
855264	855264
851929	853254
856422	851140
852433	855404
851733	850399
852416	851821
854444	852424
854283	851568
854989	856716
851708	854827
853490	851928
851967	851557
850422	851407
851424	851083
853877	855049
855888	855925
854813	854697
852295	853364
856449	854487
854243	851447
856837	855724
852462	856210
851967	853712
854487	850883
